22238.7915	0.6827	0.7632	0.6395	0.5317	0.8343	0.6754	0.6827	0.7597
21419.5174	0.6973	0.7425	0.666	0.606	0.7889	0.6948	0.6973	0.7741
21269.0961	0.7072	0.7722	0.667	0.5898	0.8252	0.7032	0.7072	0.7866
21140.7571	0.7098	0.7743	0.6695	0.5941	0.826	0.7059	0.7098	0.7863
20646.0743	0.7156	0.7599	0.6839	0.6322	0.7993	0.7136	0.7156	0.7972
20591.5112	0.7183	0.7442	0.6972	0.6673	0.7696	0.7176	0.7183	0.7987
20448.2421	0.7199	0.7666	0.6868	0.6339	0.8062	0.7179	0.7199	0.7988
20478.8529	0.7221	0.7439	0.7038	0.6794	0.765	0.7217	0.7221	0.8037
21136.9558	0.7229	0.743	0.7057	0.6834	0.7626	0.7225	0.7229	0.8036
21092.0226	0.7211	0.7235	0.7187	0.7176	0.7246	0.7211	0.7211	0.8071
21228.7221	0.7261	0.7462	0.7088	0.687	0.7653	0.7257	0.7261	0.81
23269.054	0.7103	0.6905	0.7349	0.7645	0.6558	0.7094	0.7103	0.8047
23310.584	0.7092	0.6837	0.7433	0.7809	0.6371	0.7076	0.7092	0.8052
24909.4094	0.7082	0.6757	0.7561	0.8032	0.6128	0.7055	0.7082	0.8104
24380.7753	0.7144	0.6882	0.7495	0.7863	0.6422	0.7129	0.7144	0.8084
26876.6543	0.7047	0.6701	0.7576	0.8089	0.6	0.7013	0.7047	0.8091
26007.8204	0.7132	0.6819	0.7579	0.8014	0.6246	0.7108	0.7132	0.8116
29916.855	0.6934	0.6517	0.7678	0.8337	0.5525	0.6871	0.6934	0.8072
31886.6915	0.6916	0.6473	0.7755	0.8451	0.5375	0.684	0.6916	0.8096
38339.3378	0.6863	0.6395	0.782	0.8571	0.5147	0.6766	0.6863	0.8066
