18806.4035	0.6998	0.7558	0.6649	0.5838	0.8141	0.6954	0.6998	0.7778
18185.9403	0.7118	0.7938	0.6669	0.5667	0.8549	0.7053	0.7118	0.7944
17776.6034	0.7246	0.7631	0.6968	0.6457	0.8024	0.7227	0.7246	0.8046
17491.0603	0.7291	0.7414	0.7183	0.6975	0.7602	0.7287	0.7291	0.8089
16982.7842	0.7384	0.7536	0.7254	0.7029	0.7734	0.738	0.7384	0.8181
17113.494	0.7391	0.7818	0.7085	0.6581	0.8189	0.7372	0.7391	0.8188
17211.936	0.7388	0.7536	0.7259	0.7038	0.7732	0.7384	0.7388	0.8199
17409.7742	0.7338	0.7123	0.7592	0.7778	0.6904	0.7334	0.7338	0.8251
17652.343	0.7369	0.7394	0.7346	0.7258	0.7479	0.7369	0.7369	0.8229
17921.8889	0.7354	0.7155	0.7584	0.775	0.6963	0.735	0.7354	0.8261
18276.2579	0.7302	0.7056	0.7603	0.7832	0.6779	0.7295	0.7302	0.8271
19210.0665	0.729	0.7031	0.7613	0.7859	0.6729	0.7283	0.729	0.8261
20988.9771	0.7125	0.6662	0.7908	0.8434	0.5834	0.7079	0.7125	0.8294
20803.3298	0.7268	0.6926	0.7738	0.8082	0.6465	0.7252	0.7268	0.8285
22434.6752	0.7135	0.6665	0.7938	0.8464	0.5825	0.7089	0.7135	0.8298
23868.0585	0.7137	0.6672	0.7922	0.8443	0.5849	0.7092	0.7137	0.8316
25643.3215	0.71	0.661	0.7972	0.8531	0.5688	0.7044	0.71	0.8298
25751.0218	0.7192	0.6749	0.7904	0.8379	0.6022	0.7156	0.7192	0.8299
28485.2013	0.7069	0.6574	0.7974	0.8555	0.5605	0.7009	0.7069	0.829
29562.33	0.7185	0.6717	0.7966	0.8466	0.5922	0.7142	0.7185	0.8318
33889.5511	0.7104	0.66	0.8022	0.859	0.5639	0.7044	0.7104	0.8332
36702.9934	0.7023	0.6472	0.8169	0.8801	0.5271	0.6933	0.7023	0.8311
38369.8163	0.7018	0.6492	0.806	0.8688	0.5373	0.6939	0.7018	0.8294
46710.2736	0.6791	0.622	0.8247	0.9007	0.4606	0.6635	0.6791	0.8305
42545.9407	0.7014	0.6466	0.8152	0.8789	0.5266	0.6924	0.7014	0.8329
50622.2814	0.6815	0.624	0.8272	0.9015	0.4645	0.6662	0.6815	0.8308
53236.6363	0.6848	0.6279	0.823	0.896	0.4766	0.671	0.6848	0.8312
62579.9165	0.6761	0.6181	0.8331	0.9093	0.4462	0.6585	0.6761	0.8326
66354.5642	0.6767	0.6184	0.8352	0.9107	0.4461	0.6591	0.6767	0.8328
69224.1084	0.675	0.6173	0.8313	0.9084	0.4448	0.6573	0.675	0.8309
78057.0924	0.6723	0.6146	0.8331	0.9112	0.4368	0.6536	0.6723	0.8306
82821.0758	0.6773	0.6201	0.8268	0.9034	0.4544	0.6609	0.6773	0.8264
87390.4289	0.6711	0.6135	0.8334	0.9121	0.4337	0.652	0.6711	0.8304
92810.8842	0.6666	0.6088	0.839	0.9186	0.4182	0.6452	0.6666	0.8294
106742.2129	0.6746	0.6166	0.8338	0.9106	0.4419	0.6565	0.6746	0.8285
106712.1409	0.6769	0.6187	0.8344	0.9099	0.4472	0.6594	0.6769	0.8303
121744.8982	0.6514	0.595	0.8483	0.932	0.3748	0.6231	0.6514	0.8263
109624.9147	0.6654	0.6077	0.8392	0.9193	0.4152	0.6436	0.6654	0.8281
127281.713	0.6504	0.5948	0.8412	0.9278	0.3771	0.6228	0.6504	0.8265
152714.6238	0.6472	0.5918	0.8463	0.9326	0.3659	0.6175	0.6472	0.8233
159109.0855	0.6433	0.5886	0.8466	0.9345	0.3562	0.6119	0.6433	0.8227
131157.6571	0.6556	0.5992	0.8399	0.9245	0.3906	0.6302	0.6556	0.8263
140920.7512	0.6563	0.5994	0.8442	0.9271	0.3893	0.6305	0.6563	0.8266
132613.9486	0.6636	0.6061	0.8398	0.9206	0.4103	0.6411	0.6636	0.8269
180386.8457	0.64	0.5855	0.855	0.9409	0.3434	0.6059	0.64	0.8221
197452.6612	0.6413	0.5866	0.8539	0.9397	0.3472	0.608	0.6413	0.8195
138961.7887	0.6614	0.604	0.8413	0.9227	0.4038	0.6379	0.6614	0.8277
155727.285	0.6435	0.5887	0.8479	0.9352	0.3559	0.6119	0.6435	0.8253
158599.3775	0.6517	0.5954	0.8463	0.9305	0.3769	0.6238	0.6517	0.824
151453.8599	0.6609	0.603	0.8475	0.9273	0.3983	0.6363	0.6609	0.8256
194555.758	0.631	0.5786	0.8552	0.9447	0.3219	0.5927	0.631	0.8219
172229.1868	0.6538	0.5975	0.8431	0.9275	0.3841	0.6273	0.6538	0.8223
198308.8248	0.635	0.5816	0.8544	0.9427	0.3317	0.5986	0.635	0.8198
167990.831	0.6555	0.5983	0.8492	0.9308	0.3841	0.6287	0.6555	0.8248
220094.0511	0.6347	0.5813	0.8567	0.944	0.3298	0.5979	0.6347	0.8182
209949.9457	0.6339	0.5807	0.8568	0.9444	0.3278	0.5967	0.6339	0.8189
255962.6623	0.6244	0.5734	0.862	0.9508	0.3027	0.5817	0.6244	0.813
232808.3661	0.6292	0.577	0.8599	0.9479	0.315	0.5892	0.6292	0.8169
227214.3994	0.6368	0.583	0.8546	0.942	0.3359	0.6012	0.6368	0.8175
250436.362	0.6304	0.5781	0.8554	0.9451	0.3203	0.5917	0.6304	0.8149
235490.9932	0.6287	0.5767	0.8569	0.9466	0.3153	0.5889	0.6287	0.8158
224685.0065	0.6325	0.5797	0.8554	0.9442	0.3252	0.5948	0.6325	0.8172
220182.1235	0.6402	0.5856	0.8561	0.9414	0.3433	0.606	0.6402	0.8183
220099.8585	0.6408	0.5864	0.8514	0.9385	0.3475	0.6077	0.6408	0.819
178219.2182	0.6546	0.5978	0.8459	0.929	0.384	0.6279	0.6546	0.8226
173276.451	0.654	0.5975	0.8443	0.9282	0.3836	0.6273	0.654	0.8251
253769.5565	0.6385	0.5842	0.8577	0.9431	0.3383	0.6033	0.6385	0.8145
297285.9762	0.6199	0.57	0.8636	0.9533	0.2913	0.5745	0.6199	0.8098
233866.4162	0.6359	0.5821	0.8592	0.9449	0.3314	0.5994	0.6359	0.8177
277228.0193	0.6276	0.5757	0.8626	0.9499	0.3098	0.5864	0.6276	0.8121
228905.3122	0.6447	0.5891	0.8557	0.9394	0.3543	0.6126	0.6447	0.8185
243496.0589	0.6303	0.578	0.8566	0.9457	0.3194	0.5914	0.6303	0.8144
260407.7422	0.6307	0.5782	0.8573	0.946	0.3199	0.5919	0.6307	0.8121
296434.7036	0.6217	0.5714	0.8624	0.9521	0.296	0.5774	0.6217	0.8082
294603.2221	0.6107	0.5634	0.8667	0.9582	0.2682	0.5596	0.6107	0.8086
249870.8617	0.6228	0.5723	0.8591	0.95	0.3002	0.5796	0.6228	0.8139
313040.7176	0.6166	0.5676	0.8678	0.9565	0.2817	0.5689	0.6166	0.8067
250500.6985	0.6302	0.5778	0.8587	0.9469	0.3181	0.591	0.6302	0.8145
209098.0658	0.6427	0.588	0.8492	0.9364	0.3533	0.6107	0.6427	0.8195
293342.3418	0.6111	0.5638	0.8648	0.9572	0.27	0.5605	0.6111	0.8076
282151.5114	0.6148	0.5662	0.8682	0.9573	0.2772	0.5659	0.6148	0.8104
234556.9521	0.6331	0.5803	0.8536	0.943	0.3277	0.596	0.6331	0.8163
283002.5186	0.6175	0.5686	0.8572	0.9512	0.2887	0.5718	0.6175	0.8084
298684.5877	0.6133	0.5652	0.868	0.9577	0.2739	0.5637	0.6133	0.8076
314580.722	0.5998	0.5559	0.8686	0.9629	0.2419	0.5417	0.5998	0.8045
214021.3558	0.6417	0.5874	0.8461	0.9349	0.3526	0.6096	0.6417	0.8184
254452.0365	0.6239	0.5731	0.8595	0.9498	0.3027	0.5813	0.6239	0.8133
280519.6956	0.6105	0.5633	0.8661	0.958	0.2679	0.5593	0.6105	0.8095
283548.4353	0.6017	0.5572	0.8688	0.9623	0.2463	0.5448	0.6017	0.8082
344680.0651	0.6068	0.5607	0.8704	0.9611	0.2577	0.5529	0.6068	0.8003
282109.7265	0.6103	0.5633	0.8609	0.9558	0.2697	0.5598	0.6103	0.8093
321859.8321	0.6093	0.5624	0.8679	0.9591	0.2646	0.5573	0.6093	0.8034
290854.89	0.6154	0.5668	0.8638	0.9551	0.2805	0.5675	0.6154	0.8075
267417.9312	0.6222	0.5719	0.8585	0.95	0.2992	0.5788	0.6222	0.8115
272247.0397	0.6114	0.5641	0.8607	0.9552	0.2725	0.5617	0.6114	0.8093
235432.993	0.6255	0.5745	0.8544	0.9466	0.3089	0.5844	0.6255	0.8148
304829.9059	0.5989	0.5556	0.8591	0.9595	0.2435	0.5415	0.5989	0.8048
303397.7435	0.6077	0.5613	0.8668	0.9593	0.2611	0.5548	0.6077	0.8069
277636.4963	0.6154	0.5668	0.8649	0.9556	0.2801	0.5674	0.6154	0.811
302032.1736	0.6093	0.5625	0.8651	0.958	0.2657	0.5577	0.6093	0.8072
247678.3125	0.6335	0.5808	0.8488	0.9401	0.3313	0.5973	0.6335	0.8129
327824.509	0.6115	0.564	0.8658	0.9574	0.2706	0.5611	0.6115	0.8031
288969.4876	0.6089	0.5623	0.8608	0.9563	0.2664	0.5576	0.6089	0.8084
298180.0903	0.6122	0.5644	0.8667	0.9576	0.2717	0.562	0.6122	0.8072
289576.5086	0.6111	0.5639	0.8605	0.9553	0.2718	0.5611	0.6111	0.8076
329098.4723	0.6062	0.5604	0.8662	0.9595	0.258	0.5526	0.6062	0.8021
280929.8743	0.6052	0.5598	0.8604	0.9575	0.258	0.5518	0.6052	0.808
326666.9472	0.6107	0.5634	0.8686	0.9589	0.2675	0.5594	0.6107	0.8037
280792.7148	0.6074	0.5612	0.8647	0.9585	0.2613	0.5546	0.6074	0.8104
312218.0354	0.605	0.5595	0.867	0.9603	0.2548	0.5505	0.605	0.8059
288583.699	0.612	0.5645	0.8608	0.9551	0.2738	0.5626	0.612	0.8083
279246.8246	0.6143	0.5661	0.8614	0.9545	0.279	0.5661	0.6143	0.8092
267050.1533	0.6235	0.5731	0.8527	0.9465	0.3051	0.5816	0.6235	0.8099
312295.919	0.6008	0.5567	0.8653	0.9612	0.2455	0.5438	0.6008	0.8047
274579.4922	0.6241	0.5734	0.8565	0.9482	0.3047	0.5821	0.6241	0.8107
282438.7381	0.6125	0.5649	0.8604	0.9547	0.2752	0.5634	0.6125	0.8085
264534.9036	0.6218	0.5717	0.8574	0.9496	0.2989	0.5785	0.6218	0.8126
282496.5234	0.6208	0.5708	0.8599	0.9512	0.2952	0.5765	0.6208	0.81
