21831.6283	0.6915	0.7515	0.6542	0.5741	0.8094	0.6873	0.6915	0.767
21481.7957	0.6951	0.7112	0.6811	0.6592	0.7312	0.6947	0.6951	0.7719
21210.6832	0.7035	0.7499	0.6714	0.6128	0.7947	0.7011	0.7035	0.782
20795.024	0.7117	0.7455	0.6859	0.6449	0.7789	0.7105	0.7117	0.791
21060.0969	0.7065	0.7214	0.6933	0.6749	0.7381	0.7062	0.7065	0.788
20607.49	0.7162	0.7524	0.6888	0.6462	0.7864	0.7148	0.7162	0.7977
20735.974	0.7201	0.7472	0.6981	0.667	0.7734	0.7193	0.7201	0.8025
20489.3541	0.7247	0.7729	0.6907	0.6382	0.8117	0.7227	0.7247	0.808
20833.0606	0.7239	0.7281	0.7197	0.7165	0.7313	0.7239	0.7239	0.808
21203.4544	0.7272	0.7307	0.7237	0.7214	0.733	0.7272	0.7272	0.8114
21088.6437	0.7228	0.7108	0.7364	0.7534	0.6921	0.7225	0.7228	0.8128
21374.5391	0.7222	0.7125	0.733	0.7471	0.6972	0.722	0.7222	0.8121
23292.207	0.7131	0.6825	0.7566	0.7993	0.6265	0.7109	0.7131	0.8142
23593.8322	0.7186	0.6979	0.7444	0.773	0.6639	0.7177	0.7186	0.8129
25205.4284	0.712	0.682	0.7543	0.7967	0.6268	0.7098	0.712	0.8119
24529.6511	0.7219	0.7002	0.7493	0.7784	0.6652	0.721	0.7219	0.8159
26234.7545	0.7198	0.692	0.7576	0.7946	0.6447	0.7182	0.7198	0.8142
28996.1028	0.7151	0.6827	0.762	0.8061	0.6237	0.7126	0.7151	0.8143
30375.7499	0.7136	0.6775	0.7688	0.8177	0.609	0.7103	0.7136	0.8148
35941.3431	0.696	0.6491	0.7876	0.8563	0.535	0.6878	0.696	0.8151
34337.5214	0.7031	0.6606	0.7773	0.8381	0.5676	0.6975	0.7031	0.8147
37224.2	0.7051	0.6643	0.774	0.8321	0.5776	0.7001	0.7051	0.8153
36954.214	0.7028	0.6604	0.7768	0.8377	0.5673	0.6972	0.7028	0.8146
43417.566	0.6986	0.6541	0.7808	0.8461	0.5505	0.6918	0.6986	0.8144
43071.8959	0.7084	0.6684	0.7743	0.8298	0.5864	0.7039	0.7084	0.8139
44575.9328	0.6995	0.6536	0.7861	0.852	0.5464	0.6922	0.6995	0.8151
49155.3019	0.7014	0.6563	0.7845	0.8486	0.5536	0.6946	0.7014	0.8143
48049.7651	0.7005	0.6548	0.7859	0.851	0.5494	0.6934	0.7005	0.8159
54549.6323	0.6942	0.6462	0.7905	0.8611	0.5265	0.6852	0.6942	0.8118
62740.6237	0.6866	0.6368	0.7955	0.8719	0.5005	0.6752	0.6866	0.8137
66647.0473	0.6891	0.6397	0.7944	0.869	0.5083	0.6784	0.6891	0.8109
68554.5665	0.6845	0.6345	0.7957	0.8736	0.4946	0.6726	0.6845	0.8143
76198.5657	0.6772	0.6249	0.8077	0.8902	0.4634	0.6616	0.6772	0.8134
70991.4372	0.6909	0.6417	0.7943	0.8676	0.5134	0.6807	0.6909	0.8123
72041.2026	0.6935	0.6451	0.792	0.8632	0.5231	0.6842	0.6935	0.8139
71047.8144	0.6978	0.6517	0.7856	0.8526	0.5422	0.6902	0.6978	0.8117
72485.1191	0.6927	0.6443	0.792	0.8638	0.5209	0.6832	0.6927	0.8126
70476.0914	0.6921	0.6435	0.792	0.8642	0.5191	0.6824	0.6921	0.8136
78208.4882	0.6821	0.6306	0.8027	0.8823	0.481	0.6685	0.6821	0.8113
105695.8812	0.6773	0.6252	0.8062	0.8887	0.4649	0.6619	0.6773	0.8119
98278.4733	0.674	0.622	0.8061	0.8908	0.4563	0.6576	0.674	0.8128
96801.6441	0.6769	0.6246	0.8076	0.8903	0.4625	0.6611	0.6769	0.813
99565.4094	0.6742	0.6215	0.8109	0.895	0.4525	0.6572	0.6742	0.8105
100135.6116	0.6762	0.6234	0.8112	0.894	0.4574	0.6598	0.6762	0.8115
93437.8627	0.6701	0.6171	0.8142	0.9003	0.4389	0.6513	0.6701	0.8111
92743.9024	0.6808	0.6295	0.8017	0.8822	0.4785	0.667	0.6808	0.8115
120022.9788	0.6699	0.6169	0.8146	0.9007	0.4381	0.651	0.6699	0.8123
104923.7725	0.6791	0.6268	0.8079	0.8891	0.4682	0.6641	0.6791	0.8132
147907.3018	0.6515	0.5994	0.8233	0.918	0.3839	0.6245	0.6515	0.8082
134324.5392	0.663	0.61	0.8185	0.9079	0.417	0.6411	0.663	0.8106
107621.0257	0.6696	0.6165	0.8154	0.9016	0.4367	0.6505	0.6696	0.8113
134824.2915	0.6721	0.6198	0.8089	0.8944	0.4488	0.6548	0.6721	0.8098
115295.8295	0.675	0.6227	0.8074	0.8913	0.4576	0.6587	0.675	0.812
136383.5293	0.6598	0.6066	0.8239	0.9139	0.4046	0.6359	0.6598	0.8097
143530.1522	0.6553	0.6027	0.8229	0.9156	0.3938	0.6298	0.6553	0.8092
117130.5174	0.668	0.6148	0.8171	0.904	0.4311	0.6481	0.668	0.8113
135712.3294	0.6532	0.6008	0.8244	0.9178	0.3874	0.6266	0.6532	0.8103
177169.6549	0.643	0.5919	0.8289	0.9263	0.3584	0.6114	0.643	0.8056
143657.2331	0.6593	0.6062	0.8233	0.9137	0.4038	0.6353	0.6593	0.8096
144544.0459	0.6501	0.5981	0.8245	0.9196	0.3794	0.6223	0.6501	0.8088
152674.5365	0.6495	0.5974	0.8272	0.9218	0.376	0.621	0.6495	0.8084
147466.96	0.6587	0.606	0.8203	0.9118	0.4046	0.635	0.6587	0.8097
123916.1224	0.6614	0.6087	0.8171	0.9078	0.414	0.6391	0.6614	0.8109
172994.2124	0.6397	0.5891	0.8309	0.9293	0.3488	0.6062	0.6397	0.8067
194091.257	0.6388	0.5882	0.8323	0.9307	0.3455	0.6046	0.6388	0.8055
152583.2969	0.6541	0.6021	0.8194	0.9137	0.3934	0.6287	0.6541	0.8083
173214.4878	0.6454	0.594	0.8271	0.9239	0.3656	0.6151	0.6454	0.8074
142300.7627	0.6598	0.6069	0.8207	0.9114	0.4071	0.6365	0.6598	0.8103
117323.3882	0.6608	0.6082	0.8163	0.9075	0.4129	0.6384	0.6608	0.8102
150785.1275	0.6578	0.6052	0.8195	0.9117	0.4027	0.6338	0.6578	0.8099
185981.7525	0.6415	0.5905	0.8309	0.9284	0.3533	0.6088	0.6415	0.8053
179692.3993	0.6353	0.5851	0.8374	0.9355	0.3338	0.5987	0.6353	0.8072
179042.6392	0.6485	0.596	0.8346	0.9273	0.3686	0.6185	0.6485	0.8075
159379.7494	0.6493	0.5971	0.8282	0.9226	0.3747	0.6205	0.6493	0.81
164891.3599	0.6425	0.5911	0.8333	0.9294	0.3542	0.6099	0.6425	0.8086
184602.6302	0.639	0.5883	0.8345	0.9319	0.3448	0.6046	0.639	0.8058
145601.0395	0.6595	0.6072	0.8153	0.9074	0.4105	0.6368	0.6595	0.8089
166859.747	0.6491	0.5971	0.8267	0.9216	0.3754	0.6205	0.6491	0.8058
137880.0279	0.6504	0.5986	0.8223	0.9178	0.3818	0.623	0.6504	0.8088
168193.7325	0.6534	0.6012	0.8217	0.9158	0.3898	0.6273	0.6534	0.8072
