22161.5579	0.685	0.7668	0.6412	0.5337	0.837	0.6778	0.685	0.7652
21362.2482	0.6964	0.7614	0.657	0.574	0.8193	0.6919	0.6964	0.777
21250.9563	0.702	0.7455	0.6713	0.6154	0.7889	0.6998	0.702	0.783
20778.0716	0.7115	0.7472	0.6846	0.6413	0.7821	0.7101	0.7115	0.7898
20813.3688	0.7153	0.7611	0.6829	0.6295	0.8015	0.7133	0.7153	0.796
20520.2832	0.7204	0.761	0.6905	0.6444	0.7967	0.7188	0.7204	0.8009
20340.6879	0.7231	0.7419	0.7069	0.6861	0.7602	0.7228	0.7231	0.8042
20463.4512	0.7225	0.7369	0.7097	0.6941	0.751	0.7223	0.7225	0.8068
21355.2248	0.7137	0.7378	0.6939	0.6651	0.7626	0.7131	0.7137	0.7955
20897.0481	0.7226	0.7287	0.7168	0.7113	0.734	0.7226	0.7226	0.8065
21072.6788	0.7258	0.7379	0.7147	0.7022	0.7495	0.7257	0.7258	0.811
22345.1631	0.7207	0.7171	0.7245	0.7311	0.7103	0.7207	0.7207	0.8073
21797.227	0.7278	0.7417	0.7153	0.701	0.7547	0.7276	0.7278	0.8121
25169.7464	0.7127	0.6842	0.752	0.7922	0.6328	0.7108	0.7127	0.8102
23516.2288	0.722	0.7055	0.7415	0.7642	0.6795	0.7214	0.722	0.8126
24506.7612	0.7198	0.7002	0.7439	0.7708	0.6686	0.719	0.7198	0.8122
26643.9075	0.7177	0.6903	0.7549	0.7921	0.643	0.7161	0.7177	0.8149
28606.2998	0.7089	0.6774	0.7545	0.8001	0.6172	0.7063	0.7089	0.8095
29682.1178	0.7143	0.68	0.7656	0.8122	0.616	0.7115	0.7143	0.8151
31104.6113	0.7088	0.6713	0.7681	0.8207	0.5963	0.705	0.7088	0.8154
