18485.7746	0.7024	0.7173	0.6898	0.6609	0.7433	0.7017	0.7024	0.7791
17947.4859	0.7179	0.7548	0.6911	0.6393	0.7953	0.7159	0.7179	0.7932
18208.2461	0.7118	0.7249	0.7005	0.676	0.7472	0.7113	0.7118	0.7889
17593.684	0.7243	0.7491	0.7045	0.6684	0.7793	0.7232	0.7243	0.805
17422.872	0.7292	0.7486	0.7131	0.6842	0.7735	0.7285	0.7292	0.8096
17775.6193	0.7312	0.7633	0.7067	0.6645	0.7969	0.7298	0.7312	0.8117
17634.3025	0.7276	0.7926	0.6874	0.6113	0.8423	0.7236	0.7276	0.8108
17723.0493	0.7298	0.714	0.7475	0.7601	0.6999	0.7296	0.7298	0.8173
18015.0172	0.7319	0.7384	0.7258	0.712	0.7514	0.7317	0.7319	0.8146
17569.6578	0.7308	0.7191	0.7433	0.751	0.7108	0.7307	0.7308	0.8217
17400.3023	0.7381	0.7484	0.729	0.7117	0.7641	0.7379	0.7381	0.8216
18366.5029	0.7342	0.7244	0.7446	0.7499	0.7188	0.7342	0.7342	0.8214
18418.82	0.7342	0.7231	0.7459	0.7526	0.716	0.7341	0.7342	0.8233
19506.9994	0.7337	0.7176	0.7517	0.7642	0.7037	0.7335	0.7337	0.8246
19781.9862	0.7216	0.6872	0.7696	0.8062	0.6384	0.7199	0.7216	0.8242
20380.9705	0.7262	0.6967	0.7647	0.7942	0.6592	0.7251	0.7262	0.8245
21197.2305	0.7228	0.6895	0.7684	0.8032	0.6435	0.7212	0.7228	0.8243
24026.967	0.717	0.6787	0.7737	0.8162	0.6192	0.7145	0.717	0.8241
24058.2165	0.7161	0.675	0.7797	0.8256	0.6083	0.7131	0.7161	0.8239
22992.0118	0.7288	0.6973	0.7706	0.8016	0.6571	0.7276	0.7288	0.8283
23561.6499	0.7295	0.6987	0.7701	0.8002	0.6599	0.7284	0.7295	0.8278
27965.6419	0.7128	0.6691	0.7839	0.834	0.5934	0.709	0.7128	0.8238
28979.5822	0.7075	0.6601	0.7904	0.8465	0.5705	0.7022	0.7075	0.8278
29299.6042	0.7163	0.6697	0.7945	0.8454	0.589	0.7119	0.7163	0.829
32441.4839	0.7098	0.6645	0.786	0.8392	0.5824	0.7054	0.7098	0.8246
32456.1148	0.7128	0.6681	0.7865	0.8375	0.5899	0.7087	0.7128	0.8266
37185.2697	0.7002	0.6494	0.7982	0.861	0.5418	0.6929	0.7002	0.8258
40078.0834	0.691	0.6383	0.8019	0.8713	0.5133	0.6814	0.691	0.8248
37719.527	0.709	0.66	0.7969	0.8535	0.5666	0.7033	0.709	0.8283
40120.0418	0.7017	0.6512	0.7976	0.8593	0.5463	0.6947	0.7017	0.8264
38940.2589	0.7129	0.6647	0.7968	0.8507	0.5771	0.7078	0.7129	0.8286
55664.567	0.6721	0.6172	0.8125	0.8938	0.4536	0.6562	0.6721	0.823
47556.9038	0.7112	0.6655	0.7881	0.8409	0.5834	0.7067	0.7112	0.826
56490.7702	0.6914	0.6391	0.7998	0.8688	0.5165	0.6821	0.6914	0.825
45125.3772	0.7116	0.6651	0.7907	0.8439	0.5812	0.7069	0.7116	0.8276
48706.4684	0.7045	0.6547	0.7964	0.856	0.5551	0.6981	0.7045	0.8262
60727.9164	0.6914	0.6382	0.804	0.8733	0.5121	0.6816	0.6914	0.8247
59267.8256	0.6804	0.6261	0.8072	0.8837	0.4799	0.6675	0.6804	0.8238
60212.6442	0.699	0.6467	0.8033	0.8676	0.5329	0.6909	0.699	0.8254
75594.9202	0.6844	0.6295	0.8112	0.8851	0.4867	0.6721	0.6844	0.824
60757.3273	0.6991	0.648	0.7986	0.8622	0.5383	0.6915	0.6991	0.826
76138.1355	0.6913	0.6384	0.8027	0.872	0.5131	0.6816	0.6913	0.8242
70457.2848	0.6925	0.6391	0.8058	0.8745	0.5133	0.6828	0.6925	0.8256
78893.6261	0.6665	0.6109	0.8204	0.9039	0.4326	0.6477	0.6665	0.8251
78437.5878	0.6759	0.6206	0.8139	0.8928	0.462	0.6608	0.6759	0.8253
88741.1349	0.666	0.6101	0.823	0.9064	0.4291	0.6467	0.666	0.8239
89638.2443	0.6695	0.6145	0.8139	0.8966	0.4457	0.6526	0.6695	0.8233
95812.0024	0.665	0.6089	0.826	0.9093	0.4243	0.645	0.665	0.8245
109291.6689	0.6578	0.6028	0.8227	0.9107	0.4086	0.6357	0.6578	0.8205
95900.7661	0.6515	0.5971	0.826	0.9166	0.3904	0.6266	0.6515	0.8238
105725.6966	0.6645	0.6091	0.8205	0.9052	0.4274	0.6451	0.6645	0.8222
93574.4047	0.6801	0.624	0.8183	0.8943	0.469	0.6657	0.6801	0.826
107780.0764	0.6652	0.6093	0.823	0.9069	0.4269	0.6456	0.6652	0.8236
110757.8558	0.6587	0.6039	0.8203	0.9083	0.4127	0.6373	0.6587	0.8212
119999.431	0.6542	0.5991	0.8282	0.9168	0.3954	0.63	0.6542	0.8211
119525.438	0.6674	0.6115	0.8222	0.9049	0.4333	0.6486	0.6674	0.8231
138365.5202	0.6542	0.5997	0.8226	0.9126	0.3995	0.6308	0.6542	0.8188
123804.1049	0.6605	0.605	0.8248	0.9108	0.4138	0.6391	0.6605	0.8241
127637.074	0.6678	0.6119	0.8215	0.9041	0.4349	0.6493	0.6678	0.8218
108538.3403	0.676	0.6192	0.8237	0.9015	0.4537	0.6596	0.676	0.8268
162268.645	0.6509	0.5961	0.8309	0.9204	0.3853	0.625	0.6509	0.8175
167427.5833	0.6522	0.5974	0.8283	0.9179	0.3904	0.6272	0.6522	0.8173
138023.962	0.6594	0.6037	0.8273	0.9134	0.409	0.6371	0.6594	0.8205
158083.6226	0.6522	0.5969	0.8336	0.9217	0.3865	0.6264	0.6522	0.8187
174039.3593	0.6522	0.5968	0.8352	0.9228	0.3856	0.6262	0.6522	0.8165
134504.211	0.6637	0.6086	0.8177	0.9033	0.4275	0.6444	0.6637	0.8191
202407.0763	0.6328	0.5812	0.8343	0.9319	0.3381	0.5986	0.6328	0.8116
164545.292	0.6328	0.5813	0.8324	0.9307	0.3393	0.5989	0.6328	0.8159
203503.2009	0.6291	0.5784	0.8318	0.9322	0.3303	0.5934	0.6291	0.812
168841.8667	0.6515	0.5963	0.8337	0.9221	0.3847	0.6253	0.6515	0.8193
175802.8866	0.6496	0.5953	0.8276	0.9188	0.3843	0.6237	0.6496	0.8159
203853.5532	0.626	0.5754	0.8426	0.94	0.3164	0.587	0.626	0.8139
153133.9475	0.6432	0.5895	0.8333	0.926	0.3645	0.6138	0.6432	0.82
207343.5639	0.6276	0.5767	0.8414	0.9386	0.3211	0.5896	0.6276	0.8133
165737.8067	0.6458	0.5917	0.832	0.9238	0.3718	0.6177	0.6458	0.8186
178841.1805	0.6405	0.5872	0.835	0.9285	0.3565	0.6095	0.6405	0.8163
202521.3836	0.6364	0.5835	0.8412	0.9344	0.3427	0.6027	0.6364	0.816
226281.4826	0.6265	0.576	0.8393	0.9379	0.3195	0.5883	0.6265	0.809
238097.9699	0.6202	0.5709	0.8475	0.9453	0.2997	0.5774	0.6202	0.8101
